matrix_type,solver,solver_family,sigma,repeat,image_idx,image_name,data_source,seed,status,solve_success,hit_iteration_cap,error_message,failed_blocks,psnr_db,mse,relative_error,relative_residual,condition_number,time_ms,gs_avg_iters,gs_hit_max_ratio,gmres_avg_iters,gmres_hit_max_ratio
dense,gaussian,direct,0.12,2,5,kodak_kodim06,benchmark,42,ok,True,False,,0,45.34890996850535,2.9181593480689537e-05,0.009397242401932236,4.5563492992746e-16,2.5107067648455232,1238.1455,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,5,kodak_kodim06,benchmark,42,ok,True,False,,0,45.34890996850535,2.918159348068953e-05,0.009397242401932234,3.782229560247428e-16,2.5107067648455232,241.0879,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,5,kodak_kodim06,benchmark,42,ok,True,False,,0,45.348909785964544,2.9181594707237903e-05,0.009397242597857323,2.8276749082719224e-08,2.5107067648455232,2333.0559,9.48828125,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,5,kodak_kodim06,benchmark,42,ok,True,False,,0,45.348909954708034,2.9181593573398004e-05,0.009397242421446309,3.969332214188195e-09,2.5107067648455232,356.9701,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.12,2,5,kodak_kodim06,benchmark,42,ok,True,False,,0,45.348909968505346,2.918159348068958e-05,0.009397242401932243,4.662740824778649e-16,2.5107067648455232,6.7735,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,6,kodak_kodim07,benchmark,42,ok,True,False,,0,45.374186372324736,2.9012246768367323e-05,0.01192579950371387,4.618908555745362e-16,2.5107067648455232,1273.2772,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,6,kodak_kodim07,benchmark,42,ok,True,False,,0,45.37418637232473,2.901224676836735e-05,0.011925799503713877,3.82528321728915e-16,2.5107067648455232,237.8851,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,6,kodak_kodim07,benchmark,42,ok,True,False,,0,45.37418659083635,2.9012245308640537e-05,0.01192579920499885,2.5662233644428983e-08,2.5107067648455232,2374.098,9.6328125,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,6,kodak_kodim07,benchmark,42,ok,True,False,,0,45.37418638808522,2.9012246663082252e-05,0.011925799495372796,4.200621401507195e-09,2.5107067648455232,349.0174,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.12,2,6,kodak_kodim07,benchmark,42,ok,True,False,,0,45.37418637232473,2.901224676836735e-05,0.011925799503713875,4.625413380033025e-16,2.5107067648455232,7.1952,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,7,kodak_kodim08,benchmark,42,ok,True,False,,0,45.35307566899039,2.915361626672134e-05,0.010098546027207929,4.605041590549273e-16,2.5107067648455232,1225.6037,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,7,kodak_kodim08,benchmark,42,ok,True,False,,0,45.35307566899039,2.9153616266721373e-05,0.010098546027207935,3.8423979279339206e-16,2.5107067648455232,236.9983,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,7,kodak_kodim08,benchmark,42,ok,True,False,,0,45.35307571979442,2.9153615925680633e-05,0.010098545961381671,1.785264917161408e-08,2.5107067648455232,2461.4449,9.82421875,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,7,kodak_kodim08,benchmark,42,ok,True,False,,0,45.35307564061456,2.9153616457204528e-05,0.01009854606886332,4.508234016743388e-09,2.5107067648455232,349.3427,0.0,0.0,15.984375,0.0
dense,np_solve,baseline,0.12,2,7,kodak_kodim08,benchmark,42,ok,True,False,,0,45.35307566899039,2.9153616266721366e-05,0.010098546027207932,4.650738738251803e-16,2.5107067648455232,7.3615,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,8,kodak_kodim09,benchmark,42,ok,True,False,,0,45.38262015849223,2.8955961075571407e-05,0.010058631597043987,4.6508764799924715e-16,2.5107067648455232,1254.9914,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,8,kodak_kodim09,benchmark,42,ok,True,False,,0,45.38262015849223,2.8955961075571387e-05,0.010058631597043982,3.8617828056057527e-16,2.5107067648455232,239.1122,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,8,kodak_kodim09,benchmark,42,ok,True,False,,0,45.38261977434647,2.8955963636808156e-05,0.010058632038277482,2.9326352701859905e-08,2.5107067648455232,2348.1837,9.4921875,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,8,kodak_kodim09,benchmark,42,ok,True,False,,0,45.38262012528673,2.89559612969643e-05,0.01005863162453991,4.175747569920182e-09,2.5107067648455232,359.0679,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.12,2,8,kodak_kodim09,benchmark,42,ok,True,False,,0,45.382620158492216,2.8955961075571445e-05,0.010058631597043993,4.664858512103619e-16,2.5107067648455232,6.7837,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,9,kodak_kodim10,benchmark,42,ok,True,False,,0,45.4300331413521,2.864156113223537e-05,0.01077371566232304,4.600864842150318e-16,2.5107067648455232,1222.8748,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,9,kodak_kodim10,benchmark,42,ok,True,False,,0,45.4300331413521,2.8641561132235335e-05,0.010773715662323035,3.834312190433622e-16,2.5107067648455232,237.1277,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,9,kodak_kodim10,benchmark,42,ok,True,False,,0,45.43003322286489,2.8641560594661457e-05,0.010773715567468487,2.662722212306048e-08,2.5107067648455232,2376.6078,9.58203125,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,9,kodak_kodim10,benchmark,42,ok,True,False,,0,45.430033119564186,2.8641561275925862e-05,0.01077371568541953,4.143071211567838e-09,2.5107067648455232,352.4609,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.12,2,9,kodak_kodim10,benchmark,42,ok,True,False,,0,45.4300331413521,2.8641561132235342e-05,0.010773715662323035,4.687536234153779e-16,2.5107067648455232,6.5481,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,10,kodak_kodim11,benchmark,42,ok,True,False,,0,45.439740928615315,2.8577610134250005e-05,0.013447009583512168,4.617107479460704e-16,2.5107067648455232,1230.231,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,10,kodak_kodim11,benchmark,42,ok,True,False,,0,45.439740928615315,2.8577610134249995e-05,0.013447009583512165,3.83438607460562e-16,2.5107067648455232,245.4765,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,10,kodak_kodim11,benchmark,42,ok,True,False,,0,45.43974069265349,2.8577611686935025e-05,0.013447009947936015,2.5140150257081528e-08,2.5107067648455232,2382.0841,9.66796875,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,10,kodak_kodim11,benchmark,42,ok,True,False,,0,45.439740861344184,2.857761057691002e-05,0.01344700969839878,4.401093823103929e-09,2.5107067648455232,357.2956,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.12,2,10,kodak_kodim11,benchmark,42,ok,True,False,,0,45.439740928615315,2.857761013425001e-05,0.013447009583512168,4.670508706756668e-16,2.5107067648455232,7.1332,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,11,kodak_kodim12,benchmark,42,ok,True,False,,0,45.510193403420885,2.811775611416551e-05,0.008088192482937968,4.604043970624759e-16,2.5107067648455232,1273.6004,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,11,kodak_kodim12,benchmark,42,ok,True,False,,0,45.51019340342088,2.8117756114165557e-05,0.008088192482937974,3.8974895209668304e-16,2.5107067648455232,238.4864,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,11,kodak_kodim12,benchmark,42,ok,True,False,,0,45.51019350603953,2.8117755449776224e-05,0.008088192339356213,3.0207556684237753e-08,2.5107067648455232,2352.03,9.453125,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,11,kodak_kodim12,benchmark,42,ok,True,False,,0,45.510193504671015,2.8117755458636452e-05,0.008088192394618395,4.105502182565147e-09,2.5107067648455232,348.557,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.12,2,11,kodak_kodim12,benchmark,42,ok,True,False,,0,45.51019340342088,2.811775611416554e-05,0.008088192482937974,4.695906196757597e-16,2.5107067648455232,6.7195,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,12,kodak_kodim13,benchmark,42,ok,True,False,,0,45.48280212677205,2.829565732593554e-05,0.011387221627240575,4.572926557361786e-16,2.5107067648455232,1226.5843,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,12,kodak_kodim13,benchmark,42,ok,True,False,,0,45.48280212677205,2.829565732593553e-05,0.011387221627240573,3.8213083898609355e-16,2.5107067648455232,245.2671,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,12,kodak_kodim13,benchmark,42,ok,True,False,,0,45.48280190603449,2.82956587641105e-05,0.011387221855739585,1.9779578458726108e-08,2.5107067648455232,2404.9498,9.765625,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,12,kodak_kodim13,benchmark,42,ok,True,False,,0,45.48280209332245,2.8295657543870216e-05,0.011387221671963215,4.298403683846716e-09,2.5107067648455232,348.7651,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.12,2,12,kodak_kodim13,benchmark,42,ok,True,False,,0,45.48280212677206,2.8295657325935503e-05,0.011387221627240568,4.657128024620064e-16,2.5107067648455232,6.6733,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,13,kodak_kodim14,benchmark,42,ok,True,False,,0,45.48447624203519,2.8284752038200406e-05,0.01283173613501231,4.574538882807099e-16,2.5107067648455232,1253.279,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,13,kodak_kodim14,benchmark,42,ok,True,False,,0,45.48447624203519,2.82847520382004e-05,0.012831736135012308,3.7867389709674667e-16,2.5107067648455232,237.3827,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,13,kodak_kodim14,benchmark,42,ok,True,False,,0,45.48447632326558,2.828475150916271e-05,0.012831736021473791,2.258756752200164e-08,2.5107067648455232,2396.9893,9.71484375,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,13,kodak_kodim14,benchmark,42,ok,True,False,,0,45.48447625144278,2.8284751976930664e-05,0.012831736126572275,4.31193703917717e-09,2.5107067648455232,357.1184,0.0,0.0,15.984375,0.0
dense,np_solve,baseline,0.12,2,13,kodak_kodim14,benchmark,42,ok,True,False,,0,45.48447624203519,2.8284752038200433e-05,0.012831736135012315,4.677289706808358e-16,2.5107067648455232,6.802,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,14,kodak_kodim15,benchmark,42,ok,True,False,,0,45.40065384009133,2.883597338392935e-05,0.010142329773277541,4.682938135450932e-16,2.5107067648455232,1221.4402,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,14,kodak_kodim15,benchmark,42,ok,True,False,,0,45.40065384009133,2.883597338392936e-05,0.010142329773277543,3.857872491377855e-16,2.5107067648455232,236.9572,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,14,kodak_kodim15,benchmark,42,ok,True,False,,0,45.40065414212176,2.883597137852951e-05,0.010142329410697759,2.4762795984617087e-08,2.5107067648455232,2422.1795,9.71484375,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,14,kodak_kodim15,benchmark,42,ok,True,False,,0,45.4006538424985,2.883597336794645e-05,0.010142329766737936,4.17726058481481e-09,2.5107067648455232,346.8162,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.12,2,14,kodak_kodim15,benchmark,42,ok,True,False,,0,45.40065384009133,2.8835973383929358e-05,0.010142329773277543,4.612663674837694e-16,2.5107067648455232,6.6782,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,15,kodak_kodim16,benchmark,42,ok,True,False,,0,45.35198584345007,2.9160933039961796e-05,0.012282809181584605,4.568237361709666e-16,2.5107067648455232,1234.2583,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,15,kodak_kodim16,benchmark,42,ok,True,False,,0,45.351985843450066,2.9160933039961806e-05,0.012282809181584609,3.8437493042274595e-16,2.5107067648455232,248.5138,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,15,kodak_kodim16,benchmark,42,ok,True,False,,0,45.35198620314021,2.9160930624803434e-05,0.012282808675634891,2.972401137385501e-08,2.5107067648455232,2315.3888,9.3828125,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,15,kodak_kodim16,benchmark,42,ok,True,False,,0,45.35198591632776,2.916093255062072e-05,0.012282809084426237,4.128204588779221e-09,2.5107067648455232,368.1209,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.12,2,15,kodak_kodim16,benchmark,42,ok,True,False,,0,45.351985843450066,2.9160933039961826e-05,0.012282809181584614,4.706795040131662e-16,2.5107067648455232,6.6967,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,16,kodak_kodim17,benchmark,42,ok,True,False,,0,45.48192961786044,2.8301342568169712e-05,0.014761909462774085,4.661904985563131e-16,2.5107067648455232,1245.9009,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,16,kodak_kodim17,benchmark,42,ok,True,False,,0,45.48192961786044,2.8301342568169712e-05,0.014761909462774085,3.8479341575559894e-16,2.5107067648455232,236.8685,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,16,kodak_kodim17,benchmark,42,ok,True,False,,0,45.481929234944346,2.8301345063490364e-05,0.014761910114088122,2.4221305945709827e-08,2.5107067648455232,2414.5149,9.578125,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,16,kodak_kodim17,benchmark,42,ok,True,False,,0,45.481929639328555,2.8301342428270064e-05,0.01476190942613784,4.131391847945342e-09,2.5107067648455232,358.5135,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.12,2,16,kodak_kodim17,benchmark,42,ok,True,False,,0,45.48192961786044,2.8301342568169705e-05,0.014761909462774081,4.64078154790147e-16,2.5107067648455232,6.4915,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,17,kodak_kodim18,benchmark,42,ok,True,False,,0,45.41570424542204,2.8736215736644922e-05,0.01684895781853395,4.708537931807625e-16,2.5107067648455232,1225.5512,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,17,kodak_kodim18,benchmark,42,ok,True,False,,0,45.41570424542204,2.873621573664493e-05,0.016848957818533954,3.906416255058475e-16,2.5107067648455232,243.2626,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,17,kodak_kodim18,benchmark,42,ok,True,False,,0,45.415704151605034,2.8736216357409392e-05,0.016848957995690955,1.8377046082903305e-08,2.5107067648455232,2419.3498,9.66015625,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,17,kodak_kodim18,benchmark,42,ok,True,False,,0,45.41570423468835,2.8736215807667178e-05,0.016848957835159096,4.552674139214964e-09,2.5107067648455232,348.9707,0.0,0.0,15.9765625,0.0
dense,np_solve,baseline,0.12,2,17,kodak_kodim18,benchmark,42,ok,True,False,,0,45.41570424542204,2.8736215736644926e-05,0.016848957818533954,4.694024801632529e-16,2.5107067648455232,6.4912,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,18,kodak_kodim19,benchmark,42,ok,True,False,,0,45.32820106072712,2.932107534476675e-05,0.011072230271273954,4.552340909969031e-16,2.5107067648455232,1298.6001,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,18,kodak_kodim19,benchmark,42,ok,True,False,,0,45.32820106072712,2.9321075344766768e-05,0.011072230271273955,3.8167313900807804e-16,2.5107067648455232,235.5169,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,18,kodak_kodim19,benchmark,42,ok,True,False,,0,45.32820092206271,2.9321076280949367e-05,0.011072230448034685,2.699461870371547e-08,2.5107067648455232,2341.6493,9.421875,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,18,kodak_kodim19,benchmark,42,ok,True,False,,0,45.32820103733322,2.932107550270888e-05,0.011072230301095023,4.310773991721351e-09,2.5107067648455232,356.8323,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.12,2,18,kodak_kodim19,benchmark,42,ok,True,False,,0,45.32820106072712,2.9321075344766748e-05,0.011072230271273952,4.645023593541166e-16,2.5107067648455232,6.8343,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,19,kodak_kodim20,benchmark,42,ok,True,False,,0,45.91183702334975,2.5633995141406857e-05,0.007004461002720397,4.609680404069572e-16,2.5107067648455232,1221.249,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,19,kodak_kodim20,benchmark,42,ok,True,False,,0,45.91183702334975,2.5633995141406847e-05,0.007004461002720397,3.7901599814789025e-16,2.5107067648455232,237.8708,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,19,kodak_kodim20,benchmark,42,ok,True,False,,0,45.91183588569456,2.5634001856355543e-05,0.007004461539468858,3.2032761617435257e-08,2.5107067648455232,2364.5603,9.49609375,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,19,kodak_kodim20,benchmark,42,ok,True,False,,0,45.91183696341284,2.56339954951812e-05,0.007004461019391662,4.1002090293436565e-09,2.5107067648455232,350.9265,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.12,2,19,kodak_kodim20,benchmark,42,ok,True,False,,0,45.91183702334975,2.5633995141406833e-05,0.007004461002720392,4.65051640165563e-16,2.5107067648455232,6.4651,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,20,kodak_kodim21,benchmark,42,ok,True,False,,0,45.418616246247076,2.8716954189592283e-05,0.011153172772765625,4.6314592540503125e-16,2.5107067648455232,1240.7528,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,20,kodak_kodim21,benchmark,42,ok,True,False,,0,45.418616246247076,2.8716954189592283e-05,0.011153172772765623,3.830227977036878e-16,2.5107067648455232,243.2195,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,20,kodak_kodim21,benchmark,42,ok,True,False,,0,45.41861649180092,2.8716952565910957e-05,0.011153172455493493,2.9527247786668184e-08,2.5107067648455232,2331.5664,9.44921875,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,20,kodak_kodim21,benchmark,42,ok,True,False,,0,45.41861626483842,2.8716954066660304e-05,0.011153172756292927,4.161630773495278e-09,2.5107067648455232,372.2897,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.12,2,20,kodak_kodim21,benchmark,42,ok,True,False,,0,45.418616246247076,2.871695418959229e-05,0.011153172772765625,4.666677346610205e-16,2.5107067648455232,7.7643,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,21,kodak_kodim22,benchmark,42,ok,True,False,,0,45.45845461983711,2.8454734518673947e-05,0.011402503688195531,4.58745168637536e-16,2.5107067648455232,1375.8117,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,21,kodak_kodim22,benchmark,42,ok,True,False,,0,45.45845461983711,2.8454734518673954e-05,0.011402503688195533,3.8615303900725214e-16,2.5107067648455232,237.5867,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,21,kodak_kodim22,benchmark,42,ok,True,False,,0,45.45845459755559,2.8454734664661285e-05,0.011402503720283284,2.916462128951478e-08,2.5107067648455232,2422.0519,9.4921875,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,21,kodak_kodim22,benchmark,42,ok,True,False,,0,45.458454642003964,2.8454734373437958e-05,0.01140250366744964,4.135376025756396e-09,2.5107067648455232,350.6531,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.12,2,21,kodak_kodim22,benchmark,42,ok,True,False,,0,45.45845461983711,2.8454734518673934e-05,0.01140250368819553,4.757941220335116e-16,2.5107067648455232,6.7551,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,22,kodak_kodim23,benchmark,42,ok,True,False,,0,45.40055391643931,2.8836636857456785e-05,0.01158492657738368,4.611338785388864e-16,2.5107067648455232,1226.159,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,22,kodak_kodim23,benchmark,42,ok,True,False,,0,45.400553916439314,2.8836636857456778e-05,0.011584926577383678,3.8795761813493085e-16,2.5107067648455232,240.5258,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,22,kodak_kodim23,benchmark,42,ok,True,False,,0,45.40055406389284,2.883663587838288e-05,0.011584926388725478,2.8079392696060603e-08,2.5107067648455232,2341.97,9.4375,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,22,kodak_kodim23,benchmark,42,ok,True,False,,0,45.400553869646814,2.8836637168153352e-05,0.01158492664324532,4.287135462350561e-09,2.5107067648455232,359.3448,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.12,2,22,kodak_kodim23,benchmark,42,ok,True,False,,0,45.40055391643931,2.883663685745681e-05,0.011584926577383687,4.717177528467044e-16,2.5107067648455232,6.7886,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.12,2,23,kodak_kodim24,benchmark,42,ok,True,False,,0,45.58624553508784,2.7629654007231637e-05,0.011139424673763141,4.567349549112906e-16,2.5107067648455232,1265.4541,0.0,0.0,0.0,0.0
dense,lu,factorization,0.12,2,23,kodak_kodim24,benchmark,42,ok,True,False,,0,45.58624553508784,2.7629654007231627e-05,0.011139424673763141,3.8604166319084874e-16,2.5107067648455232,238.4728,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.12,2,23,kodak_kodim24,benchmark,42,ok,True,False,,0,45.5862453918462,2.762965491852966e-05,0.011139424732089485,2.725682831514805e-08,2.5107067648455232,2344.9907,9.40234375,0.0,0.0,0.0
dense,gmres,hybrid,0.12,2,23,kodak_kodim24,benchmark,42,ok,True,False,,0,45.586245479585415,2.7629654360336e-05,0.011139424723859235,4.201441413693651e-09,2.5107067648455232,369.2557,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.12,2,23,kodak_kodim24,benchmark,42,ok,True,False,,0,45.58624553508784,2.7629654007231647e-05,0.011139424673763144,4.680486107952056e-16,2.5107067648455232,6.652,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.0,0,0,kodak_kodim01,benchmark,42,ok,True,False,,0,99.0,2.343250861192285e-32,3.357892017689027e-16,3.130125238529229e-16,2.617939524485603,1245.7906,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.0,0,0,kodak_kodim01,benchmark,42,ok,True,False,,0,99.0,1.2136916391145525e-32,2.4168715276304297e-16,2.265209536467985e-16,2.617939524485603,240.475,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.0,0,0,kodak_kodim01,benchmark,42,iter_limit,True,True,,0,99.0,6.665758071740391e-17,1.7905463515355173e-08,1.6344044706585896e-08,2.617939524485603,3520.2892,14.5546875,0.0234375,0.0,0.0
sparse,gmres,hybrid,0.0,0,0,kodak_kodim01,benchmark,42,ok,True,False,,0,99.0,8.134082972412802e-18,6.257172874780247e-09,5.2277176770588884e-09,2.617939524485603,366.2681,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.0,0,0,kodak_kodim01,benchmark,42,ok,True,False,,0,99.0,3.06909307218e-32,3.844156905359453e-16,3.5922002842627115e-16,2.617939524485603,7.8437,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.0,0,1,kodak_kodim02,benchmark,42,ok,True,False,,0,99.0,1.1386605089710676e-32,3.3208512743014575e-16,3.113105899172795e-16,2.617939524485603,1256.6847,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.0,0,1,kodak_kodim02,benchmark,42,ok,True,False,,0,99.0,5.8450154356406426e-33,2.3798697730902767e-16,2.2425602958278014e-16,2.617939524485603,239.9046,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.0,0,1,kodak_kodim02,benchmark,42,iter_limit,True,True,,0,99.0,2.832313066392235e-17,1.65582907715791e-08,1.49680490955126e-08,2.617939524485603,2921.0256,11.77734375,0.0078125,0.0,0.0
sparse,gmres,hybrid,0.0,0,1,kodak_kodim02,benchmark,42,ok,True,False,,0,99.0,4.025403161600114e-18,6.246749736792909e-09,5.206636077361009e-09,2.617939524485603,353.7077,0.0,0.0,15.99609375,0.0
sparse,np_solve,baseline,0.0,0,1,kodak_kodim02,benchmark,42,ok,True,False,,0,99.0,1.5205153203846733e-32,3.83775529001317e-16,3.578592880151875e-16,2.617939524485603,6.788,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.0,0,2,kodak_kodim03,benchmark,42,ok,True,False,,0,99.0,2.0867026458428688e-32,3.382327053500534e-16,3.155206301115378e-16,2.617939524485603,1246.9386,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.0,0,2,kodak_kodim03,benchmark,42,ok,True,False,,0,99.0,1.060038593501808e-32,2.410903876376405e-16,2.2557385756512637e-16,2.617939524485603,249.5479,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.0,0,2,kodak_kodim03,benchmark,42,iter_limit,True,True,,0,99.0,5.556868843604171e-17,1.7451553163232705e-08,1.5810826899014895e-08,2.617939524485603,3023.8201,12.4140625,0.01171875,0.0,0.0
sparse,gmres,hybrid,0.0,0,2,kodak_kodim03,benchmark,42,ok,True,False,,0,99.0,6.9315887396097966e-18,6.167328613421289e-09,5.17270335783638e-09,2.617939524485603,363.8923,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.0,0,2,kodak_kodim03,benchmark,42,ok,True,False,,0,99.0,2.837859804706495e-32,3.9446035277110767e-16,3.6850836755569747e-16,2.617939524485603,6.4853,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.0,0,3,kodak_kodim04,benchmark,42,ok,True,False,,0,99.0,1.933417241634985e-32,3.3936470867170254e-16,3.179924181550042e-16,2.617939524485603,1256.052,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.0,0,3,kodak_kodim04,benchmark,42,ok,True,False,,0,99.0,9.815023205239927e-33,2.4186058410489086e-16,2.253006183328002e-16,2.617939524485603,238.3601,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.0,0,3,kodak_kodim04,benchmark,42,iter_limit,True,True,,0,99.0,4.508559302056734e-17,1.6382513457826048e-08,1.4951653235003407e-08,2.617939524485603,3481.8499,14.3671875,0.0234375,0.0,0.0
sparse,gmres,hybrid,0.0,0,3,kodak_kodim04,benchmark,42,ok,True,False,,0,99.0,6.873017007231324e-18,6.409661814796092e-09,5.3191174065560595e-09,2.617939524485603,362.8068,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.0,0,3,kodak_kodim04,benchmark,42,ok,True,False,,0,99.0,2.4919539848745825e-32,3.851989267875572e-16,3.615146315515866e-16,2.617939524485603,6.9489,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.0,0,4,kodak_kodim05,benchmark,42,ok,True,False,,0,99.0,1.661896632293768e-32,3.4291859658462673e-16,3.1629380965397855e-16,2.617939524485603,1265.14,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.0,0,4,kodak_kodim05,benchmark,42,ok,True,False,,0,99.0,8.461512008537901e-33,2.4494862344379863e-16,2.2720478183379213e-16,2.617939524485603,238.7172,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.0,0,4,kodak_kodim05,benchmark,42,iter_limit,True,True,,0,99.0,2.93773392425826e-17,1.4486444317599109e-08,1.3487535932268533e-08,2.617939524485603,3588.8194,14.81640625,0.0234375,0.0,0.0
