matrix_type,sigma,repeat,image_idx,image_name,solver,baseline_solver,delta_psnr_db,delta_mse,delta_relative_error,delta_relative_residual,delta_time_ms
sparse,0.03,2,19,kodak_kodim20,gauss_seidel,np_solve,-2.3365512191730886e-07,4.926721872263937e-13,-1.766849947598681e-11,1.535543621930039e-08,2399.0311
sparse,0.03,2,19,kodak_kodim20,gmres,np_solve,5.8123852397784503e-08,-1.2255672279977425e-13,-2.0871407900580063e-11,5.139819272072235e-09,350.26
sparse,0.03,2,20,kodak_kodim21,gaussian,np_solve,-7.105427357601002e-15,6.776263578034403e-21,1.734723475976807e-18,-4.982435274397451e-17,1290.3145000000002
sparse,0.03,2,20,kodak_kodim21,lu,np_solve,-7.105427357601002e-15,6.776263578034403e-21,2.6020852139652106e-18,-1.3874523943391214e-16,246.9452
sparse,0.03,2,20,kodak_kodim21,gauss_seidel,np_solve,1.991114331190147e-07,-4.550422775943027e-13,-1.4987708730346272e-10,1.589569546924071e-08,2337.5459
sparse,0.03,2,20,kodak_kodim21,gmres,np_solve,-2.5622931332236476e-08,5.85577271486901e-14,1.5738878082760532e-11,5.1449116657106305e-09,370.6654
sparse,0.03,2,21,kodak_kodim22,gaussian,np_solve,7.105427357601002e-15,-1.1858461261560205e-20,-2.6020852139652106e-18,-5.2976684490312414e-17,1261.4059
sparse,0.03,2,21,kodak_kodim22,lu,np_solve,7.105427357601002e-15,-1.3552527156068805e-20,-3.469446951953614e-18,-1.419471189267852e-16,235.19480000000001
sparse,0.03,2,21,kodak_kodim22,gauss_seidel,np_solve,-1.4601974385186622e-07,3.329020408946934e-13,1.131894768885422e-10,1.6083548467798015e-08,2382.568
sparse,0.03,2,21,kodak_kodim22,gmres,np_solve,-4.7026041727349366e-08,1.072119823475326e-13,3.563798475075819e-11,5.188274451597756e-09,351.3209
sparse,0.03,2,22,kodak_kodim23,gaussian,np_solve,0.0,1.6940658945086007e-21,0.0,-4.445506632347972e-17,1246.2121
sparse,0.03,2,22,kodak_kodim23,lu,np_solve,0.0,-1.0164395367051604e-20,-4.336808689942018e-18,-1.3950801570841e-16,256.5699
sparse,0.03,2,22,kodak_kodim23,gauss_seidel,np_solve,2.196640309648501e-07,-5.101834516104634e-13,-1.7297901219043288e-10,1.5612327495874775e-08,2486.9404
sparse,0.03,2,22,kodak_kodim23,gmres,np_solve,1.8531331846816101e-07,-4.304017842268141e-13,-1.4651891505623738e-10,5.094674846402161e-09,355.271
sparse,0.03,2,23,kodak_kodim24,gaussian,np_solve,0.0,8.470329472543003e-21,3.469446951953614e-18,-5.397371625136546e-17,1349.2812
sparse,0.03,2,23,kodak_kodim24,lu,np_solve,-7.105427357601002e-15,1.0164395367051604e-20,5.204170427930421e-18,-1.4116569547521757e-16,253.39130000000003
sparse,0.03,2,23,kodak_kodim24,gauss_seidel,np_solve,8.017509856017568e-08,-1.8025276163715666e-13,-8.656043503502131e-11,1.6567583514624617e-08,2518.2078
sparse,0.03,2,23,kodak_kodim24,gmres,np_solve,-5.5411106814062805e-09,1.245774723613799e-14,2.646713577469928e-11,5.302980147164084e-09,364.93059999999997
sparse,0.07,0,0,kodak_kodim01,gaussian,np_solve,1.4210854715202004e-14,-3.3881317890172014e-20,-3.469446951953614e-18,-5.099695995304596e-17,1302.8707000000002
sparse,0.07,0,0,kodak_kodim01,lu,np_solve,1.4210854715202004e-14,-2.0328790734103208e-20,-3.469446951953614e-18,-1.3656186758877545e-16,250.7342
sparse,0.07,0,0,kodak_kodim01,gauss_seidel,np_solve,-5.487711263185702e-08,6.660180897457083e-13,1.0001596426056913e-10,1.6315082474650325e-08,2554.9297
sparse,0.07,0,0,kodak_kodim01,gmres,np_solve,6.731085022693151e-09,-8.169191641508797e-14,-1.6423411242083574e-11,5.2358053603275846e-09,359.0755
sparse,0.07,0,1,kodak_kodim02,gaussian,np_solve,0.0,-1.3552527156068805e-20,0.0,-4.9184816402227734e-17,1341.1608999999999
sparse,0.07,0,1,kodak_kodim02,lu,np_solve,0.0,-1.3552527156068805e-20,0.0,-1.347217527894995e-16,254.54179999999997
sparse,0.07,0,1,kodak_kodim02,gauss_seidel,np_solve,-8.366527026737458e-08,1.0749888595929478e-12,2.2296691576384475e-10,1.4784024017000206e-08,2489.7076
sparse,0.07,0,1,kodak_kodim02,gmres,np_solve,1.9697992570399947e-08,-2.5309338365321274e-13,-5.5467297421785133e-11,5.2071184776506945e-09,380.63329999999996
sparse,0.07,0,2,kodak_kodim03,gaussian,np_solve,0.0,2.0328790734103208e-20,3.469446951953614e-18,-5.66830631376772e-17,1279.6638
sparse,0.07,0,2,kodak_kodim03,lu,np_solve,0.0,-6.776263578034403e-21,0.0,-1.4451774546829465e-16,236.5508
sparse,0.07,0,2,kodak_kodim03,gauss_seidel,np_solve,-9.456279315145366e-09,1.2008542624912869e-13,1.8671206941656138e-11,1.5752010939013933e-08,2430.1377
sparse,0.07,0,2,kodak_kodim03,gmres,np_solve,2.552911837483407e-08,-3.241944405529655e-13,-5.668857397389537e-11,5.168102201438473e-09,360.95630000000006
sparse,0.07,0,3,kodak_kodim04,gaussian,np_solve,0.0,0.0,0.0,-5.795696555417007e-17,1298.0629999999999
sparse,0.07,0,3,kodak_kodim04,lu,np_solve,0.0,6.776263578034403e-21,0.0,-1.4376756398475595e-16,257.66869999999994
sparse,0.07,0,3,kodak_kodim04,gauss_seidel,np_solve,5.43273870334815e-09,-6.885118153778305e-14,-1.1480243838901671e-11,1.4909187568478435e-08,2432.9074
sparse,0.07,0,3,kodak_kodim04,gmres,np_solve,-1.6992345308608492e-08,2.1535042900398121e-13,3.071170054380623e-11,5.321160082465924e-09,387.0634
sparse,0.07,0,4,kodak_kodim05,gaussian,np_solve,0.0,2.0328790734103208e-20,0.0,-4.7569199899866087e-17,1324.0275000000001
sparse,0.07,0,4,kodak_kodim05,lu,np_solve,0.0,1.3552527156068805e-20,0.0,-1.373399757505149e-16,238.7885
sparse,0.07,0,4,kodak_kodim05,gauss_seidel,np_solve,3.47145530099624e-08,-4.353363305151063e-13,-6.245945427529875e-11,1.3131566553947818e-08,2586.7253
sparse,0.07,0,4,kodak_kodim05,gmres,np_solve,3.8868037677275424e-09,-4.8742233122942014e-14,-1.3832168049843219e-11,5.346058103558769e-09,362.4271
sparse,0.07,0,5,kodak_kodim06,gaussian,np_solve,-7.105427357601002e-15,4.0657581468206416e-20,5.204170427930421e-18,-5.329644019516374e-17,1337.3461
sparse,0.07,0,5,kodak_kodim06,lu,np_solve,-7.105427357601002e-15,2.710505431213761e-20,3.469446951953614e-18,-1.441044755128329e-16,258.335
sparse,0.07,0,5,kodak_kodim06,gauss_seidel,np_solve,2.4495818706782302e-08,-3.0028602082112985e-13,-5.81227201784662e-11,1.536092291842724e-08,2508.6969999999997
sparse,0.07,0,5,kodak_kodim06,gmres,np_solve,-4.1330025624120026e-08,5.066508193887764e-13,5.209068246192494e-11,5.277659460530895e-09,372.3763
sparse,0.07,0,6,kodak_kodim07,gaussian,np_solve,0.0,1.3552527156068805e-20,0.0,-4.334448617151481e-17,1320.2293
sparse,0.07,0,6,kodak_kodim07,lu,np_solve,0.0,2.710505431213761e-20,6.938893903907228e-18,-1.3361481345194378e-16,238.4089
sparse,0.07,0,6,kodak_kodim07,gauss_seidel,np_solve,4.901256289713274e-08,-6.173707649704402e-13,-9.223401209457194e-11,1.4721671493678539e-08,2534.0123999999996
sparse,0.07,0,6,kodak_kodim07,gmres,np_solve,-5.5644377994212846e-08,7.009062316545682e-13,1.0300321706679938e-10,5.167457571863819e-09,371.7572
sparse,0.07,0,7,kodak_kodim08,gaussian,np_solve,7.105427357601002e-15,-2.710505431213761e-20,-5.204170427930421e-18,-5.5348630629521556e-17,1308.4451000000001
sparse,0.07,0,7,kodak_kodim08,lu,np_solve,7.105427357601002e-15,-2.710505431213761e-20,-3.469446951953614e-18,-1.4637277357240813e-16,276.5433
sparse,0.07,0,7,kodak_kodim08,gauss_seidel,np_solve,8.018977837309649e-08,-9.796707919180157e-13,-1.3505538527802674e-10,1.4662960350238809e-08,2508.6643
sparse,0.07,0,7,kodak_kodim08,gmres,np_solve,7.957231673572096e-08,-9.721272858963584e-13,-1.31460915070436e-10,5.370975374848823e-09,371.7492
sparse,0.07,0,8,kodak_kodim09,gaussian,np_solve,0.0,-2.0328790734103208e-20,-1.734723475976807e-18,-4.4457328979580044e-17,1333.9868000000001
sparse,0.07,0,8,kodak_kodim09,lu,np_solve,0.0,-1.3552527156068805e-20,0.0,-1.309850173483023e-16,238.52980000000002
sparse,0.07,0,8,kodak_kodim09,gauss_seidel,np_solve,-4.76856669706649e-08,6.047105497548541e-13,7.544830558925408e-11,1.5039544842208014e-08,2509.1161
sparse,0.07,0,8,kodak_kodim09,gmres,np_solve,6.926459406031427e-08,-8.783568355074864e-13,-1.123746408426829e-10,5.066316472780786e-09,358.1787
sparse,0.07,0,9,kodak_kodim10,gaussian,np_solve,0.0,1.3552527156068805e-20,0.0,-5.458147671939006e-17,1316.8584
sparse,0.07,0,9,kodak_kodim10,lu,np_solve,0.0,1.3552527156068805e-20,0.0,-1.3924856662363949e-16,244.778
sparse,0.07,0,9,kodak_kodim10,gauss_seidel,np_solve,-4.047561930065058e-08,5.028180698413501e-13,7.088126439958042e-11,1.5089154763159308e-08,2447.7699
sparse,0.07,0,9,kodak_kodim10,gmres,np_solve,4.708733314373603e-08,-5.849536011278376e-13,-7.798906138944961e-11,5.1091418466434005e-09,356.2203
sparse,0.07,0,10,kodak_kodim11,gaussian,np_solve,0.0,6.776263578034403e-21,0.0,-5.0096099270528515e-17,1319.3734
sparse,0.07,0,10,kodak_kodim11,lu,np_solve,0.0,6.776263578034403e-21,0.0,-1.4208523527587686e-16,241.4877
sparse,0.07,0,10,kodak_kodim11,gauss_seidel,np_solve,-5.827089921695006e-10,7.281305278768885e-15,2.513496355494027e-12,1.4817313494871638e-08,2523.2461999999996
sparse,0.07,0,10,kodak_kodim11,gmres,np_solve,-6.671562857718527e-09,8.336472517075227e-14,1.472067606700378e-11,5.214116300723684e-09,380.0188
sparse,0.07,0,11,kodak_kodim12,gaussian,np_solve,0.0,-1.3552527156068805e-20,0.0,-4.4564970294715546e-17,1273.5188
sparse,0.07,0,11,kodak_kodim12,lu,np_solve,0.0,4.0657581468206416e-20,5.204170427930421e-18,-1.3611318242395655e-16,238.20170000000002
sparse,0.07,0,11,kodak_kodim12,gauss_seidel,np_solve,2.232761175946507e-08,-2.8060422773345736e-13,-2.995613306022715e-11,1.5058423117247023e-08,2482.8321
sparse,0.07,0,11,kodak_kodim12,gmres,np_solve,-1.969863205886213e-08,2.4756433204429704e-13,3.035388954075735e-11,5.153236674060184e-09,358.9264
sparse,0.07,0,12,kodak_kodim13,gaussian,np_solve,0.0,2.710505431213761e-20,3.469446951953614e-18,-5.512471213248226e-17,1331.9744999999998
sparse,0.07,0,12,kodak_kodim13,lu,np_solve,0.0,1.3552527156068805e-20,0.0,-1.454441411817133e-16,251.47759999999997
sparse,0.07,0,12,kodak_kodim13,gauss_seidel,np_solve,1.4724164998369815e-08,-1.8502479279605688e-13,-3.669544182405282e-11,1.507779296750753e-08,2557.7006
sparse,0.07,0,12,kodak_kodim13,gmres,np_solve,-1.2230877644014981e-08,1.5369420959445573e-13,2.5177002843657093e-11,5.316480135159031e-09,379.6213
sparse,0.07,0,13,kodak_kodim14,gaussian,np_solve,0.0,2.0328790734103208e-20,6.938893903907228e-18,-5.103757619420518e-17,1310.0581000000002
sparse,0.07,0,13,kodak_kodim14,lu,np_solve,0.0,0.0,0.0,-1.3724167930334104e-16,250.52569999999997
sparse,0.07,0,13,kodak_kodim14,gauss_seidel,np_solve,6.956766185339802e-08,-8.713575176612538e-13,-1.4297199188439969e-10,1.4929354804794883e-08,2538.5274
sparse,0.07,0,13,kodak_kodim14,gmres,np_solve,1.304698571402696e-08,-1.6341769381927537e-13,-2.7434988308927544e-11,5.195466961827266e-09,383.7624
sparse,0.07,0,14,kodak_kodim15,gaussian,np_solve,0.0,2.710505431213761e-20,0.0,-5.673793255495367e-17,1344.6017000000002
sparse,0.07,0,14,kodak_kodim15,lu,np_solve,0.0,4.0657581468206416e-20,3.469446951953614e-18,-1.4831433235699667e-16,243.952
sparse,0.07,0,14,kodak_kodim15,gauss_seidel,np_solve,-3.386391966841984e-08,4.2388481776272496e-13,7.854737520129884e-11,1.5401101872413094e-08,2475.2962
sparse,0.07,0,14,kodak_kodim15,gmres,np_solve,5.423631677103913e-08,-6.788922248261893e-13,-9.347417631588861e-11,5.078468366227763e-09,379.0947
sparse,0.07,0,15,kodak_kodim16,gaussian,np_solve,0.0,-2.0328790734103208e-20,0.0,-5.4780609173634245e-17,1309.5713
sparse,0.07,0,15,kodak_kodim16,lu,np_solve,7.105427357601002e-15,-4.743384504624082e-20,-3.469446951953614e-18,-1.4836644888538118e-16,240.2461
sparse,0.07,0,15,kodak_kodim16,gauss_seidel,np_solve,-3.8177333294697746e-08,4.841076338087981e-13,7.358130424406362e-11,1.5450222365703806e-08,2465.8666
sparse,0.07,0,15,kodak_kodim16,gmres,np_solve,9.042793180924491e-10,-1.1466671254005412e-14,-1.961448364840024e-12,5.193381098665068e-09,375.5982
sparse,0.07,0,16,kodak_kodim17,gaussian,np_solve,0.0,6.776263578034403e-21,3.469446951953614e-18,-4.3076499924680637e-17,1324.6541
sparse,0.07,0,16,kodak_kodim17,lu,np_solve,0.0,0.0,0.0,-1.3257020735872444e-16,255.09279999999998
sparse,0.07,0,16,kodak_kodim17,gauss_seidel,np_solve,1.0984312837081234e-07,-1.3699330976254045e-12,-2.5809688761202487e-10,1.4773162810839891e-08,2468.8729
sparse,0.07,0,16,kodak_kodim17,gmres,np_solve,-3.277541793522687e-09,4.08766174121028e-14,7.7218439975546e-12,5.319050235910358e-09,384.9719
sparse,0.07,0,17,kodak_kodim18,gaussian,np_solve,0.0,1.3552527156068805e-20,0.0,-4.406315123841981e-17,1345.9826
sparse,0.07,0,17,kodak_kodim18,lu,np_solve,0.0,2.0328790734103208e-20,3.469446951953614e-18,-1.3837956564413897e-16,248.0848
sparse,0.07,0,17,kodak_kodim18,gauss_seidel,np_solve,-6.330864721348917e-09,7.963690606483179e-14,2.1932806265612115e-11,1.4291799741162721e-08,2531.4664000000002
sparse,0.07,0,17,kodak_kodim18,gmres,np_solve,-8.768878956288972e-10,1.103054415385954e-14,2.542081128931173e-12,5.242435448230541e-09,363.1887
sparse,0.07,0,18,kodak_kodim19,gaussian,np_solve,0.0,-3.3881317890172014e-20,-3.469446951953614e-18,-5.091087724633651e-17,1311.1671
sparse,0.07,0,18,kodak_kodim19,lu,np_solve,0.0,-2.0328790734103208e-20,-1.734723475976807e-18,-1.4739416500390102e-16,246.0005
sparse,0.07,0,18,kodak_kodim19,gauss_seidel,np_solve,4.343977622056627e-08,-5.446563949092383e-13,-7.546196827135088e-11,1.5345320189635618e-08,2435.4355
sparse,0.07,0,18,kodak_kodim19,gmres,np_solve,1.1379555076018733e-08,-1.4267908144023622e-13,-1.9768140249731836e-11,5.096202169362983e-09,368.80539999999996
sparse,0.07,0,19,kodak_kodim20,gaussian,np_solve,7.105427357601002e-15,-5.421010862427522e-20,-3.469446951953614e-18,-5.4803346342284215e-17,1342.1441000000002
sparse,0.07,0,19,kodak_kodim20,lu,np_solve,7.105427357601002e-15,-2.710505431213761e-20,0.0,-1.4438785522852852e-16,240.7943
sparse,0.07,0,19,kodak_kodim20,gauss_seidel,np_solve,-2.4221183281269987e-07,2.684700118465999e-12,5.196468255697084e-11,1.54559199316872e-08,2467.2468
sparse,0.07,0,19,kodak_kodim20,gmres,np_solve,6.354922987839018e-08,-7.043859446458425e-13,-4.0043782525978067e-11,5.135804055249572e-09,357.2837
sparse,0.07,0,20,kodak_kodim21,gaussian,np_solve,0.0,-1.3552527156068805e-20,-3.469446951953614e-18,-4.6767140253752287e-17,1295.4286
sparse,0.07,0,20,kodak_kodim21,lu,np_solve,0.0,-6.776263578034403e-21,-1.734723475976807e-18,-1.3686702201321069e-16,249.1753
sparse,0.07,0,20,kodak_kodim21,gauss_seidel,np_solve,5.131185787377035e-08,-6.471157092710449e-13,-9.329203035091105e-11,1.5865149774333715e-08,2476.7686
sparse,0.07,0,20,kodak_kodim21,gmres,np_solve,6.436918198460262e-08,-8.117873032315905e-13,-1.1274539982175646e-10,5.146118261120996e-09,391.23280000000005
sparse,0.07,0,21,kodak_kodim22,gaussian,np_solve,-7.105427357601002e-15,2.0328790734103208e-20,-3.469446951953614e-18,-4.633801204688233e-17,1348.5242
sparse,0.07,0,21,kodak_kodim22,lu,np_solve,-7.105427357601002e-15,3.3881317890172014e-20,0.0,-1.3891964390005196e-16,242.65179999999998
sparse,0.07,0,21,kodak_kodim22,gauss_seidel,np_solve,-1.1177802861084274e-07,1.4326554740175072e-12,2.0551315857431085e-10,1.6167539692979023e-08,2429.9184
sparse,0.07,0,21,kodak_kodim22,gmres,np_solve,-2.201907989274332e-08,2.822178593792947e-13,3.839580389741748e-11,5.189317587022536e-09,374.2368
sparse,0.07,0,22,kodak_kodim23,gaussian,np_solve,0.0,4.0657581468206416e-20,3.469446951953614e-18,-4.8192954255574703e-17,1291.2445
sparse,0.07,0,22,kodak_kodim23,lu,np_solve,0.0,4.0657581468206416e-20,6.938893903907228e-18,-1.433817065921206e-16,248.2224
sparse,0.07,0,22,kodak_kodim23,gauss_seidel,np_solve,8.169347154307616e-08,-1.0043415887362253e-12,-1.477196351351573e-10,1.5680243314805443e-08,2491.4308
sparse,0.07,0,22,kodak_kodim23,gmres,np_solve,7.349500208420068e-08,-9.035494452787861e-13,-1.3105404955693345e-10,5.085227707467664e-09,369.17359999999996
sparse,0.07,0,23,kodak_kodim24,gaussian,np_solve,7.105427357601002e-15,-4.0657581468206416e-20,-3.469446951953614e-18,-6.06364303485955e-17,1332.9098
sparse,0.07,0,23,kodak_kodim24,lu,np_solve,7.105427357601002e-15,-4.0657581468206416e-20,-5.204170427930421e-18,-1.4709652908765293e-16,254.71520000000004
sparse,0.07,0,23,kodak_kodim24,gauss_seidel,np_solve,-9.114283017197522e-08,1.1220055510770613e-12,7.48592195176645e-11,1.6548932001902667e-08,2402.8778
sparse,0.07,0,23,kodak_kodim24,gmres,np_solve,-3.1678837331128307e-09,3.899794576893781e-14,2.257225309443278e-11,5.302222739376819e-09,360.3868
sparse,0.07,1,0,kodak_kodim01,gaussian,np_solve,0.0,0.0,0.0,-4.031455071461783e-17,1323.3159
sparse,0.07,1,0,kodak_kodim01,lu,np_solve,0.0,-6.776263578034403e-21,0.0,-1.286611510498358e-16,242.0205
sparse,0.07,1,0,kodak_kodim01,gauss_seidel,np_solve,-8.367396731046028e-08,1.0426367139993765e-12,1.529605470063089e-10,1.6278845345008603e-08,2469.2234
sparse,0.07,1,0,kodak_kodim01,gmres,np_solve,-1.841669927671319e-08,2.2948498976755813e-13,3.0197015027377816e-11,5.225422411033533e-09,354.6756
sparse,0.07,1,1,kodak_kodim02,gaussian,np_solve,0.0,1.3552527156068805e-20,3.469446951953614e-18,-4.3979700995783934e-17,1278.5444
sparse,0.07,1,1,kodak_kodim02,lu,np_solve,0.0,4.0657581468206416e-20,6.938893903907228e-18,-1.3039788401657202e-16,246.7531
sparse,0.07,1,1,kodak_kodim02,gauss_seidel,np_solve,4.3645592029406544e-08,-5.552482302065287e-13,-1.1612216049838864e-10,1.4833764641847398e-08,2467.9798
sparse,0.07,1,1,kodak_kodim02,gmres,np_solve,-1.5600996050579852e-08,1.9847194905348725e-13,4.017133847789012e-11,5.198776025838881e-09,373.4863
sparse,0.07,1,2,kodak_kodim03,gaussian,np_solve,0.0,-6.776263578034403e-21,-3.469446951953614e-18,-4.753789865695037e-17,1401.3111
sparse,0.07,1,2,kodak_kodim03,lu,np_solve,0.0,-6.776263578034403e-21,-3.469446951953614e-18,-1.391504731147116e-16,241.1652
sparse,0.07,1,2,kodak_kodim03,gauss_seidel,np_solve,3.495677702858302e-08,-4.3616432216170634e-13,-6.916826486569327e-11,1.5789848730334004e-08,2504.2715
sparse,0.07,1,2,kodak_kodim03,gmres,np_solve,4.067402414875687e-08,-5.074998310049955e-13,-8.097185769107007e-11,5.1734031441532365e-09,373.11609999999996
sparse,0.07,1,3,kodak_kodim04,gaussian,np_solve,0.0,0.0,0.0,-5.449307049736646e-17,1298.0955999999999
sparse,0.07,1,3,kodak_kodim04,lu,np_solve,0.0,1.3552527156068805e-20,3.469446951953614e-18,-1.4623848054941146e-16,245.47560000000001
sparse,0.07,1,3,kodak_kodim04,gauss_seidel,np_solve,-4.133957531848864e-08,5.179611825708273e-13,8.472934853731573e-11,1.495318027459723e-08,2477.7868
sparse,0.07,1,3,kodak_kodim04,gmres,np_solve,-8.427250008935516e-10,1.0558841669928987e-14,3.1415425816305742e-12,5.311940040967266e-09,359.6905
sparse,0.07,1,4,kodak_kodim05,gaussian,np_solve,0.0,-6.776263578034403e-21,-3.469446951953614e-18,-5.37354057770698e-17,1318.8098
sparse,0.07,1,4,kodak_kodim05,lu,np_solve,0.0,0.0,0.0,-1.4024482934137525e-16,244.0763
sparse,0.07,1,4,kodak_kodim05,gauss_seidel,np_solve,1.0839138298024409e-07,-1.3650155089367164e-12,-2.440019505889346e-10,1.3356752423217198e-08,2571.4471
sparse,0.07,1,4,kodak_kodim05,gmres,np_solve,3.040379681351624e-08,-3.8288689845631177e-13,-7.934529422382042e-11,5.364654246773614e-09,362.1929
sparse,0.07,1,5,kodak_kodim06,gaussian,np_solve,0.0,-6.776263578034403e-21,-3.469446951953614e-18,-5.1799886670283786e-17,1294.8864999999998
sparse,0.07,1,5,kodak_kodim06,lu,np_solve,0.0,-6.776263578034403e-21,-1.734723475976807e-18,-1.3956845958175847e-16,239.6321
sparse,0.07,1,5,kodak_kodim06,gauss_seidel,np_solve,-1.1337748873074815e-07,1.4146409873594737e-12,1.4322127685206798e-10,1.544365090263403e-08,2462.0771
sparse,0.07,1,5,kodak_kodim06,gmres,np_solve,1.5693665034177684e-08,-1.9581409519027482e-13,-2.8403954535627385e-11,5.276789063082187e-09,357.6588
sparse,0.07,1,6,kodak_kodim07,gaussian,np_solve,0.0,2.710505431213761e-20,0.0,-4.7914307679850364e-17,1347.8152
sparse,0.07,1,6,kodak_kodim07,lu,np_solve,0.0,2.710505431213761e-20,0.0,-1.3634237293790613e-16,245.1433
sparse,0.07,1,6,kodak_kodim07,gauss_seidel,np_solve,-5.960961146911359e-08,7.300174191277736e-13,1.1033449848207866e-10,1.4766751987426914e-08,2493.3297000000002
sparse,0.07,1,6,kodak_kodim07,gmres,np_solve,2.3907006152512622e-08,-2.9278052963814527e-13,-4.8185348072715684e-11,5.183114179974994e-09,375.2219
sparse,0.07,1,7,kodak_kodim08,gaussian,np_solve,0.0,0.0,-1.734723475976807e-18,-5.23074842101236e-17,1288.8893
sparse,0.07,1,7,kodak_kodim08,lu,np_solve,0.0,0.0,0.0,-1.3914354192056957e-16,244.78959999999998
sparse,0.07,1,7,kodak_kodim08,gauss_seidel,np_solve,6.905604976736868e-08,-8.579188588383503e-13,-1.1410641702347402e-10,1.4556455829137746e-08,2545.9604999999997
sparse,0.07,1,7,kodak_kodim08,gmres,np_solve,1.4800349390498013e-08,-1.8387234009681341e-13,-2.8979034449871932e-11,5.37439024521852e-09,363.2412
sparse,0.07,1,8,kodak_kodim09,gaussian,np_solve,0.0,4.743384504624082e-20,5.204170427930421e-18,-4.5542898900547317e-17,1322.9695
sparse,0.07,1,8,kodak_kodim09,lu,np_solve,0.0,6.776263578034403e-21,1.734723475976807e-18,-1.339380037088922e-16,270.3209
sparse,0.07,1,8,kodak_kodim09,gauss_seidel,np_solve,-2.922732278420881e-08,3.699343552299693e-13,4.736250107384432e-11,1.5138368956884933e-08,2435.0375
sparse,0.07,1,8,kodak_kodim09,gmres,np_solve,-2.4265020215352706e-08,3.071257576600997e-13,3.749578252054686e-11,5.063101291202616e-09,380.3191
sparse,0.07,1,9,kodak_kodim10,gaussian,np_solve,0.0,1.3552527156068805e-20,0.0,-4.95719595441323e-17,1297.0366999999999
sparse,0.07,1,9,kodak_kodim10,lu,np_solve,0.0,-1.3552527156068805e-20,-3.469446951953614e-18,-1.3964302640613927e-16,244.5248
sparse,0.07,1,9,kodak_kodim10,gauss_seidel,np_solve,1.5530385866213692e-07,-1.935314857318387e-12,-2.642302453226275e-10,1.515173489938768e-08,2518.1241999999997
sparse,0.07,1,9,kodak_kodim10,gmres,np_solve,-2.374997620790964e-08,2.9595974922105167e-13,5.139517283980766e-11,5.126543253897244e-09,365.97270000000003
sparse,0.07,1,10,kodak_kodim11,gaussian,np_solve,0.0,-2.0328790734103208e-20,-3.469446951953614e-18,-4.8765490821375804e-17,1293.6496
sparse,0.07,1,10,kodak_kodim11,lu,np_solve,0.0,-2.0328790734103208e-20,-3.469446951953614e-18,-1.4007340606439785e-16,248.0169
sparse,0.07,1,10,kodak_kodim11,gauss_seidel,np_solve,1.0611040579533437e-07,-1.3287894208894278e-12,-2.2598085208658247e-10,1.4630093956324244e-08,2466.9846000000002
sparse,0.07,1,10,kodak_kodim11,gmres,np_solve,1.273202343554658e-08,-1.5943935624887495e-13,-2.7688944886916644e-11,5.2190237309481276e-09,387.1717
sparse,0.07,1,11,kodak_kodim12,gaussian,np_solve,0.0,6.776263578034403e-20,6.938893903907228e-18,-4.019906723273093e-17,1342.6818
sparse,0.07,1,11,kodak_kodim12,lu,np_solve,0.0,6.776263578034403e-20,6.938893903907228e-18,-1.3230189225974172e-16,259.49109999999996
sparse,0.07,1,11,kodak_kodim12,gauss_seidel,np_solve,1.4804188452899325e-07,-1.874615012645211e-12,-2.0138606060537967e-10,1.5045798545998586e-08,2446.6801
sparse,0.07,1,11,kodak_kodim12,gmres,np_solve,1.0696266627974182e-07,-1.3544397672654238e-12,-1.445303043912105e-10,5.15416643477799e-09,363.6273
sparse,0.07,1,12,kodak_kodim13,gaussian,np_solve,0.0,-4.0657581468206416e-20,-6.938893903907228e-18,-5.35184528110278e-17,1322.9668000000001
sparse,0.07,1,12,kodak_kodim13,lu,np_solve,0.0,-2.0328790734103208e-20,-3.469446951953614e-18,-1.434580069047529e-16,258.4422
sparse,0.07,1,12,kodak_kodim13,gauss_seidel,np_solve,3.7469192193384515e-08,-4.677472669714806e-13,-6.077013545158216e-11,1.498171651017824e-08,2518.4444
sparse,0.07,1,12,kodak_kodim13,gmres,np_solve,6.6246101937395e-08,-8.269842737039859e-13,-1.0355978574683178e-10,5.3085540913197915e-09,372.341
sparse,0.07,1,13,kodak_kodim14,gaussian,np_solve,-7.105427357601002e-15,4.0657581468206416e-20,6.938893903907228e-18,-5.4018201963318665e-17,1342.8020999999999
sparse,0.07,1,13,kodak_kodim14,lu,np_solve,-7.105427357601002e-15,2.710505431213761e-20,3.469446951953614e-18,-1.4063139540792695e-16,253.73700000000002
sparse,0.07,1,13,kodak_kodim14,gauss_seidel,np_solve,-7.473990848438916e-08,9.322357610256488e-13,1.5199909039753656e-10,1.5006984142956654e-08,2506.9227
sparse,0.07,1,13,kodak_kodim14,gmres,np_solve,-1.4904841805218894e-09,1.859093662435335e-14,1.5290338439832851e-12,5.1865656642791955e-09,371.1496
sparse,0.07,1,14,kodak_kodim15,gaussian,np_solve,-1.4210854715202004e-14,5.421010862427522e-20,8.673617379884035e-18,-4.783204509167023e-17,1305.8788
sparse,0.07,1,14,kodak_kodim15,lu,np_solve,-1.4210854715202004e-14,4.743384504624082e-20,5.204170427930421e-18,-1.392219672801497e-16,258.9821
sparse,0.07,1,14,kodak_kodim15,gauss_seidel,np_solve,1.9219868363506976e-08,-2.3913765526172373e-13,-5.084256453347091e-11,1.539486071918321e-08,2490.6935
