image_name,matrix_type,solver,sigma,mse_mean,mse_max,mse_median
kodak_kodim10,sparse,np_solve,0.12,0.00016043110736563344,0.0001626532848080869,0.0001597605935669907
kodak_kodim11,dense,gauss_seidel,0.0,1.2274136314628465e-16,1.2274136314628465e-16,1.2274136314628465e-16
kodak_kodim11,dense,gauss_seidel,0.01,1.993873232404456e-07,2.0245969870574745e-07,1.9924240776299322e-07
kodak_kodim11,dense,gauss_seidel,0.03,1.7879271734543064e-06,1.792743701066251e-06,1.7861408481337045e-06
kodak_kodim11,dense,gauss_seidel,0.07,9.704089866935107e-06,9.831353759500364e-06,9.71929679418919e-06
kodak_kodim11,dense,gauss_seidel,0.12,2.8617783675943377e-05,2.8852269552645484e-05,2.8577611686935025e-05
kodak_kodim11,dense,gaussian,0.0,3.9908162928468055e-32,3.9908162928468055e-32,3.9908162928468055e-32
kodak_kodim11,dense,gaussian,0.01,1.993873199497454e-07,2.024596954195394e-07,1.9924244302513512e-07
kodak_kodim11,dense,gaussian,0.03,1.7879273066496802e-06,1.7927437582686474e-06,1.7861409487254287e-06
kodak_kodim11,dense,gaussian,0.07,9.704089828878626e-06,9.831353450418565e-06,9.719296818316436e-06
kodak_kodim11,dense,gaussian,0.12,2.8617782571770434e-05,2.8852268780127808e-05,2.8577610134250005e-05
kodak_kodim11,dense,gmres,0.0,5.145379425116214e-18,5.145379425116214e-18,5.145379425116214e-18
kodak_kodim11,dense,gmres,0.01,1.9938732727191505e-07,2.0245970942452045e-07,1.9924243928375104e-07
kodak_kodim11,dense,gmres,0.03,1.7879273096215368e-06,1.792743781209546e-06,1.7861409244185608e-06
kodak_kodim11,dense,gmres,0.07,9.704089722232857e-06,9.831353483041226e-06,9.71929669777972e-06
kodak_kodim11,dense,gmres,0.12,2.8617782927987948e-05,2.8852268690307343e-05,2.857761057691002e-05
kodak_kodim11,dense,lu,0.0,2.8011936266377856e-32,2.8011936266377856e-32,2.8011936266377856e-32
kodak_kodim11,dense,lu,0.01,1.993873199497454e-07,2.0245969541953913e-07,1.9924244302513544e-07
kodak_kodim11,dense,lu,0.03,1.78792730664968e-06,1.7927437582686436e-06,1.786140948725428e-06
kodak_kodim11,dense,lu,0.07,9.704089828878625e-06,9.831353450418572e-06,9.71929681831643e-06
kodak_kodim11,dense,lu,0.12,2.861778257177043e-05,2.8852268780127797e-05,2.8577610134249995e-05
kodak_kodim11,dense,np_solve,0.0,4.086235204172461e-32,4.086235204172461e-32,4.086235204172461e-32
kodak_kodim11,dense,np_solve,0.01,1.9938731994974493e-07,2.024596954195378e-07,1.9924244302513393e-07
kodak_kodim11,dense,np_solve,0.03,1.787927306649683e-06,1.7927437582686527e-06,1.786140948725427e-06
kodak_kodim11,dense,np_solve,0.07,9.704089828878621e-06,9.831353450418545e-06,9.71929681831643e-06
kodak_kodim11,dense,np_solve,0.12,2.8617782571770438e-05,2.88522687801278e-05,2.857761013425001e-05
kodak_kodim11,sparse,gauss_seidel,0.0,4.1095899464710147e-17,4.109589946471015e-17,4.109589946471015e-17
kodak_kodim11,sparse,gauss_seidel,0.01,1.1067776187531822e-06,1.1181361252050785e-06,1.103410477163069e-06
kodak_kodim11,sparse,gauss_seidel,0.03,9.975937245851435e-06,1.0028241533222077e-05,1.0003684541816077e-05
kodak_kodim11,sparse,gauss_seidel,0.07,5.4083732300003043e-05,5.438542051074382e-05,5.4267398834573346e-05
kodak_kodim11,sparse,gauss_seidel,0.12,0.0001601149867720733,0.000163204466862323,0.00015896365077953673
kodak_kodim11,sparse,gaussian,0.0,1.8337612406830596e-32,1.8337612406830596e-32,1.8337612406830596e-32
kodak_kodim11,sparse,gaussian,0.01,1.1067777676990483e-06,1.1181361763595342e-06,1.1034107850541181e-06
kodak_kodim11,sparse,gaussian,0.03,9.975937024736364e-06,1.0028241102221446e-05,1.0003684383624403e-05
kodak_kodim11,sparse,gaussian,0.07,5.408373288290044e-05,5.438542183953322e-05,5.426739882729205e-05
kodak_kodim11,sparse,gaussian,0.12,0.00016011498720081314,0.0001632044687685394,0.0001589636516143132
kodak_kodim11,sparse,gmres,0.0,6.164755477495012e-18,6.164755477495013e-18,6.164755477495013e-18
kodak_kodim11,sparse,gmres,0.01,1.1067777411314963e-06,1.1181361157446105e-06,1.103410766479709e-06
kodak_kodim11,sparse,gmres,0.03,9.97593703090455e-06,1.0028241071180131e-05,1.000368435528842e-05
kodak_kodim11,sparse,gmres,0.07,5.408373267838138e-05,5.438542168009389e-05,5.4267398910656766e-05
kodak_kodim11,sparse,gmres,0.12,0.0001601149866292138,0.00016320446783455331,0.00015896365155192605
kodak_kodim11,sparse,lu,0.0,9.426386449221798e-33,9.426386449221797e-33,9.426386449221797e-33
kodak_kodim11,sparse,lu,0.01,1.10677776769905e-06,1.1181361763595368e-06,1.1034107850541194e-06
kodak_kodim11,sparse,lu,0.03,9.975937024736364e-06,1.0028241102221436e-05,1.0003684383624413e-05
kodak_kodim11,sparse,lu,0.07,5.408373288290044e-05,5.438542183953322e-05,5.426739882729205e-05
kodak_kodim11,sparse,lu,0.12,0.00016011498720081314,0.0001632044687685394,0.0001589636516143132
kodak_kodim11,sparse,np_solve,0.0,2.485527322755127e-32,2.485527322755127e-32,2.485527322755127e-32
kodak_kodim11,sparse,np_solve,0.01,1.1067777676990492e-06,1.1181361763595353e-06,1.103410785054117e-06
kodak_kodim11,sparse,np_solve,0.03,9.975937024736352e-06,1.0028241102221432e-05,1.0003684383624383e-05
kodak_kodim11,sparse,np_solve,0.07,5.408373288290044e-05,5.438542183953324e-05,5.426739882729204e-05
kodak_kodim11,sparse,np_solve,0.12,0.0001601149872008131,0.00016320446876853936,0.00015896365161431324
kodak_kodim12,dense,gauss_seidel,0.0,4.808320084012867e-16,4.808320084012867e-16,4.808320084012867e-16
kodak_kodim12,dense,gauss_seidel,0.01,1.9708115763881695e-07,1.9807310604932992e-07,1.9749785386847575e-07
kodak_kodim12,dense,gauss_seidel,0.03,1.7750745250047027e-06,1.7832045430947372e-06,1.7745959555530585e-06
kodak_kodim12,dense,gauss_seidel,0.07,9.727878222924986e-06,9.782451775581126e-06,9.722582261435176e-06
kodak_kodim12,dense,gauss_seidel,0.12,2.841645250852954e-05,2.890658934107664e-05,2.8225012734735746e-05
kodak_kodim12,dense,gaussian,0.0,1.1018970256226568e-31,1.1018970256226568e-31,1.1018970256226568e-31
kodak_kodim12,dense,gaussian,0.01,1.970810222059445e-07,1.980728007129884e-07,1.9749784072557294e-07
kodak_kodim12,dense,gaussian,0.03,1.775074377900369e-06,1.783205072274544e-06,1.774595605483322e-06
kodak_kodim12,dense,gaussian,0.07,9.727877762775001e-06,9.782449356723271e-06,9.722582621483494e-06
kodak_kodim12,dense,gaussian,0.12,2.8416451965481944e-05,2.8906586623258552e-05,2.822501315902177e-05
kodak_kodim12,dense,gmres,0.0,1.2483669137343179e-17,1.2483669137343179e-17,1.2483669137343179e-17
kodak_kodim12,dense,gmres,0.01,1.9708103876258167e-07,1.980728337208879e-07,1.974978472253728e-07
kodak_kodim12,dense,gmres,0.03,1.7750744174805572e-06,1.7832050688139803e-06,1.7745957418651989e-06
kodak_kodim12,dense,gmres,0.07,9.727877710149812e-06,9.782449312482286e-06,9.722582647441849e-06
kodak_kodim12,dense,gmres,0.12,2.841645195616524e-05,2.8906586868480445e-05,2.8225013541378815e-05
kodak_kodim12,dense,lu,0.0,7.687759718345383e-32,7.687759718345381e-32,7.687759718345381e-32
kodak_kodim12,dense,lu,0.01,1.9708102220594713e-07,1.9807280071299225e-07,1.97497840725576e-07
kodak_kodim12,dense,lu,0.03,1.7750743779003673e-06,1.7832050722745447e-06,1.7745956054833153e-06
kodak_kodim12,dense,lu,0.07,9.727877762774986e-06,9.782449356723266e-06,9.722582621483484e-06
kodak_kodim12,dense,lu,0.12,2.841645196548195e-05,2.8906586623258532e-05,2.822501315902177e-05
kodak_kodim12,dense,np_solve,0.0,1.1507018495439558e-31,1.1507018495439558e-31,1.1507018495439558e-31
kodak_kodim12,dense,np_solve,0.01,1.9708102220594438e-07,1.9807280071298582e-07,1.9749784072557257e-07
kodak_kodim12,dense,np_solve,0.03,1.7750743779003713e-06,1.7832050722745478e-06,1.7745956054833284e-06
kodak_kodim12,dense,np_solve,0.07,9.727877762774991e-06,9.782449356723247e-06,9.722582621483474e-06
kodak_kodim12,dense,np_solve,0.12,2.841645196548195e-05,2.8906586623258535e-05,2.822501315902178e-05
kodak_kodim12,sparse,gauss_seidel,0.0,1.2238842470036178e-16,1.2238842470036178e-16,1.2238842470036178e-16
kodak_kodim12,sparse,gauss_seidel,0.01,1.1157415425813925e-06,1.135891306863196e-06,1.1155277268692726e-06
kodak_kodim12,sparse,gauss_seidel,0.03,9.928179636105377e-06,9.956431240822295e-06,9.920170916234792e-06
kodak_kodim12,sparse,gauss_seidel,0.07,5.481192289166963e-05,5.4993552885324654e-05,5.486187589665176e-05
kodak_kodim12,sparse,gauss_seidel,0.12,0.00015860764945131026,0.00016069768550085384,0.00016004430510502678
kodak_kodim12,sparse,gaussian,0.0,4.97073446488002e-32,4.97073446488002e-32,4.97073446488002e-32
kodak_kodim12,sparse,gaussian,0.01,1.1157415558857661e-06,1.1358911823641539e-06,1.1155278148597364e-06
kodak_kodim12,sparse,gaussian,0.03,9.928179948118207e-06,9.956432029695745e-06,9.920171044768965e-06
kodak_kodim12,sparse,gaussian,0.07,5.481192339354566e-05,5.4993554759939734e-05,5.4861875247060546e-05
kodak_kodim12,sparse,gaussian,0.12,0.00015860764601007706,0.0001606976828680417,0.00016004430074209068
kodak_kodim12,sparse,gmres,0.0,1.6347729119923828e-17,1.6347729119923828e-17,1.6347729119923828e-17
kodak_kodim12,sparse,gmres,0.01,1.1157415752801431e-06,1.1358911962560085e-06,1.1155278177123312e-06
kodak_kodim12,sparse,gmres,0.03,9.928180086808092e-06,9.956432278752308e-06,9.920171023791257e-06
kodak_kodim12,sparse,gmres,0.07,5.4811922924597445e-05,5.49935534054999e-05,5.486187494709139e-05
kodak_kodim12,sparse,gmres,0.12,0.00015860764536247208,0.00016069768133257219,0.00016004430057230736
kodak_kodim12,sparse,lu,0.0,2.540629118686426e-32,2.540629118686426e-32,2.540629118686426e-32
kodak_kodim12,sparse,lu,0.01,1.1157415558857638e-06,1.1358911823641483e-06,1.1155278148597334e-06
kodak_kodim12,sparse,lu,0.03,9.928179948118207e-06,9.956432029695741e-06,9.920171044768962e-06
kodak_kodim12,sparse,lu,0.07,5.4811923393545676e-05,5.4993554759939734e-05,5.486187524706054e-05
kodak_kodim12,sparse,lu,0.12,0.00015860764601007706,0.0001606976828680417,0.00016004430074209074
kodak_kodim12,sparse,np_solve,0.0,6.673335012226726e-32,6.673335012226726e-32,6.673335012226726e-32
kodak_kodim12,sparse,np_solve,0.01,1.115741555885767e-06,1.135891182364153e-06,1.1155278148597387e-06
kodak_kodim12,sparse,np_solve,0.03,9.928179948118207e-06,9.956432029695761e-06,9.92017104476895e-06
kodak_kodim12,sparse,np_solve,0.07,5.481192339354564e-05,5.499355475993967e-05,5.4861875247060526e-05
kodak_kodim12,sparse,np_solve,0.12,0.00015860764601007706,0.00016069768286804164,0.00016004430074209066
kodak_kodim13,dense,gauss_seidel,0.0,1.0801140201862411e-16,1.0801140201862411e-16,1.0801140201862411e-16
kodak_kodim13,dense,gauss_seidel,0.01,1.9674305107478287e-07,2.0045286827144854e-07,1.9501409356335253e-07
kodak_kodim13,dense,gauss_seidel,0.03,1.7772698016814947e-06,1.7827517198227576e-06,1.7820610413358025e-06
kodak_kodim13,dense,gauss_seidel,0.07,9.676101398491066e-06,9.737398359354552e-06,9.676402136857332e-06
kodak_kodim13,dense,gauss_seidel,0.12,2.8400539062601715e-05,2.8819537399499565e-05,2.82956587641105e-05
kodak_kodim13,dense,gaussian,0.0,5.551667401914278e-32,5.551667401914278e-32,5.551667401914278e-32
kodak_kodim13,dense,gaussian,0.01,1.967431083471851e-07,2.0045286400147565e-07,1.9501415123037067e-07
kodak_kodim13,dense,gaussian,0.03,1.7772698294032434e-06,1.7827518906364888e-06,1.7820611570160228e-06
kodak_kodim13,dense,gaussian,0.07,9.67610130126813e-06,9.737399072581096e-06,9.676401716210368e-06
kodak_kodim13,dense,gaussian,0.12,2.8400538647694545e-05,2.8819537264434937e-05,2.829565732593554e-05
kodak_kodim13,dense,gmres,0.0,6.517527036427973e-18,6.517527036427973e-18,6.517527036427973e-18
kodak_kodim13,dense,gmres,0.01,1.9674312602103615e-07,2.0045290190575797e-07,1.9501415672920816e-07
kodak_kodim13,dense,gmres,0.03,1.7772698496084177e-06,1.7827519259981209e-06,1.7820612144863392e-06
kodak_kodim13,dense,gmres,0.07,9.676101167669984e-06,9.7373987405865e-06,9.676401795324893e-06
kodak_kodim13,dense,gmres,0.12,2.8400538678519673e-05,2.8819536836463453e-05,2.8295657543870216e-05
kodak_kodim13,dense,lu,0.0,3.852193819583125e-32,3.852193819583125e-32,3.852193819583125e-32
kodak_kodim13,dense,lu,0.01,1.9674310834718395e-07,2.0045286400147644e-07,1.9501415123036826e-07
kodak_kodim13,dense,lu,0.03,1.7772698294032426e-06,1.782751890636487e-06,1.7820611570160249e-06
kodak_kodim13,dense,lu,0.07,9.676101301268133e-06,9.737399072581101e-06,9.67640171621038e-06
kodak_kodim13,dense,lu,0.12,2.840053864769454e-05,2.8819537264434943e-05,2.829565732593553e-05
kodak_kodim13,dense,np_solve,0.0,5.705873695402466e-32,5.705873695402466e-32,5.705873695402466e-32
kodak_kodim13,dense,np_solve,0.01,1.9674310834718448e-07,2.0045286400147348e-07,1.9501415123037032e-07
kodak_kodim13,dense,np_solve,0.03,1.7772698294032443e-06,1.7827518906364899e-06,1.7820611570160232e-06
kodak_kodim13,dense,np_solve,0.07,9.67610130126813e-06,9.737399072581106e-06,9.676401716210368e-06
kodak_kodim13,dense,np_solve,0.12,2.8400538647694545e-05,2.8819537264434947e-05,2.8295657325935503e-05
kodak_kodim13,sparse,gauss_seidel,0.0,5.865235027805653e-17,5.865235027805653e-17,5.865235027805653e-17
kodak_kodim13,sparse,gauss_seidel,0.01,1.0913934288451444e-06,1.1109627841818573e-06,1.0900911322645821e-06
kodak_kodim13,sparse,gauss_seidel,0.03,9.873285915326733e-06,1.0011464537065688e-05,9.897878511319847e-06
kodak_kodim13,sparse,gauss_seidel,0.07,5.4310857887423325e-05,5.4573753045249944e-05,5.421521918876258e-05
kodak_kodim13,sparse,gauss_seidel,0.12,0.00015956277255014815,0.00016121188617424713,0.0001607530149167544
kodak_kodim13,sparse,gaussian,0.0,2.5424269619145363e-32,2.5424269619145363e-32,2.5424269619145363e-32
kodak_kodim13,sparse,gaussian,0.01,1.0913936106170687e-06,1.1109630085068108e-06,1.0900912753419355e-06
kodak_kodim13,sparse,gaussian,0.03,9.873286181407148e-06,1.0011464950910492e-05,9.897878693934383e-06
kodak_kodim13,sparse,gaussian,0.07,5.431085833792376e-05,5.4573753230274764e-05,5.421521965650981e-05
kodak_kodim13,sparse,gaussian,0.12,0.0001595627733886331,0.00016121188775623205,0.00016075301697582664
kodak_kodim13,sparse,gmres,0.0,9.014697501270349e-18,9.014697501270349e-18,9.014697501270349e-18
kodak_kodim13,sparse,gmres,0.01,1.0913936040255818e-06,1.1109630111264652e-06,1.0900912924193911e-06
kodak_kodim13,sparse,gmres,0.03,9.873286004547441e-06,1.0011464826816143e-05,9.897878401391037e-06
kodak_kodim13,sparse,gmres,0.07,5.431085770491353e-05,5.4573753383968946e-05,5.4215218829525574e-05
kodak_kodim13,sparse,gmres,0.12,0.00015956277218423553,0.00016121188742458645,0.00016075301498531586
kodak_kodim13,sparse,lu,0.0,1.285561752789691e-32,1.285561752789691e-32,1.285561752789691e-32
kodak_kodim13,sparse,lu,0.01,1.0913936106170706e-06,1.1109630085068104e-06,1.0900912753419364e-06
kodak_kodim13,sparse,lu,0.03,9.873286181407152e-06,1.0011464950910495e-05,9.897878693934387e-06
kodak_kodim13,sparse,lu,0.07,5.431085833792376e-05,5.457375323027475e-05,5.421521965650983e-05
kodak_kodim13,sparse,lu,0.12,0.00015956277338863314,0.0001612118877562321,0.00016075301697582664
kodak_kodim13,sparse,np_solve,0.0,3.432458032255497e-32,3.432458032255498e-32,3.432458032255498e-32
kodak_kodim13,sparse,np_solve,0.01,1.091393610617069e-06,1.1109630085068123e-06,1.0900912753419334e-06
kodak_kodim13,sparse,np_solve,0.03,9.873286181407143e-06,1.0011464950910488e-05,9.897878693934375e-06
kodak_kodim13,sparse,np_solve,0.07,5.431085833792376e-05,5.457375323027474e-05,5.421521965650985e-05
kodak_kodim13,sparse,np_solve,0.12,0.00015956277338863314,0.00016121188775623205,0.0001607530169758267
kodak_kodim14,dense,gauss_seidel,0.0,1.0868003642060878e-16,1.0868003642060878e-16,1.0868003642060878e-16
kodak_kodim14,dense,gauss_seidel,0.01,1.9958832579288368e-07,2.0009396354670245e-07,1.994924546389552e-07
kodak_kodim14,dense,gauss_seidel,0.03,1.7971240598685315e-06,1.809895907659789e-06,1.7930703074818946e-06
kodak_kodim14,dense,gauss_seidel,0.07,9.686841150959212e-06,9.793446026932255e-06,9.665687761489781e-06
kodak_kodim14,dense,gauss_seidel,0.12,2.867404260018489e-05,2.8901533378875413e-05,2.8835842912516543e-05
kodak_kodim14,dense,gaussian,0.0,4.508721728801133e-32,4.508721728801133e-32,4.508721728801133e-32
kodak_kodim14,dense,gaussian,0.01,1.995882888800322e-07,2.000939935146217e-07,1.9949238519071552e-07
kodak_kodim14,dense,gaussian,0.03,1.7971242314125072e-06,1.8098961005124101e-06,1.7930702026240333e-06
kodak_kodim14,dense,gaussian,0.07,9.686841158369141e-06,9.793445753484657e-06,9.665688017772149e-06
kodak_kodim14,dense,gaussian,0.12,2.8674043718955106e-05,2.8901534057969956e-05,2.8835845060694955e-05
kodak_kodim14,dense,gmres,0.0,5.207156214501998e-18,5.207156214501998e-18,5.207156214501998e-18
kodak_kodim14,dense,gmres,0.01,1.995882903596155e-07,2.0009399931780283e-07,1.9949237765907675e-07
kodak_kodim14,dense,gmres,0.03,1.7971242182650412e-06,1.8098961268342656e-06,1.7930701432454067e-06
kodak_kodim14,dense,gmres,0.07,9.686841182847561e-06,9.793445809038596e-06,9.665687969379422e-06
kodak_kodim14,dense,gmres,0.12,2.8674043736844174e-05,2.890153408651672e-05,2.883584514708514e-05
kodak_kodim14,dense,lu,0.0,3.071929701579389e-32,3.071929701579389e-32,3.071929701579389e-32
kodak_kodim14,dense,lu,0.01,1.995882888800312e-07,2.0009399351462124e-07,1.994923851907147e-07
kodak_kodim14,dense,lu,0.03,1.7971242314125072e-06,1.8098961005124122e-06,1.7930702026240324e-06
kodak_kodim14,dense,lu,0.07,9.686841158369138e-06,9.793445753484668e-06,9.665688017772132e-06
kodak_kodim14,dense,lu,0.12,2.8674043718955106e-05,2.8901534057969967e-05,2.8835845060694955e-05
kodak_kodim14,dense,np_solve,0.0,4.532574008207303e-32,4.532574008207302e-32,4.532574008207302e-32
kodak_kodim14,dense,np_solve,0.01,1.9958828888003138e-07,2.00093993514621e-07,1.9949238519071695e-07
kodak_kodim14,dense,np_solve,0.03,1.79712423141251e-06,1.809896100512411e-06,1.793070202624038e-06
kodak_kodim14,dense,np_solve,0.07,9.686841158369146e-06,9.79344575348467e-06,9.665688017772149e-06
kodak_kodim14,dense,np_solve,0.12,2.8674043718955106e-05,2.890153405796996e-05,2.8835845060694928e-05
kodak_kodim14,sparse,gauss_seidel,0.0,4.704377596100539e-17,4.7043775961005387e-17,4.7043775961005387e-17
kodak_kodim14,sparse,gauss_seidel,0.01,1.1014926426055078e-06,1.1170549212050185e-06,1.0985854834406044e-06
kodak_kodim14,sparse,gauss_seidel,0.03,9.959485146493483e-06,1.0076182578203315e-05,9.989431901085295e-06
kodak_kodim14,sparse,gauss_seidel,0.07,5.4272454310069157e-05,5.4396787681515735e-05,5.4250737658448746e-05
kodak_kodim14,sparse,gauss_seidel,0.12,0.00016087274092073517,0.00016179512317918634,0.00016042985007588253
kodak_kodim14,sparse,gaussian,0.0,1.9974003666943494e-32,1.9974003666943494e-32,1.9974003666943494e-32
kodak_kodim14,sparse,gaussian,0.01,1.1014926555615635e-06,1.1170548757592886e-06,1.0985857310362858e-06
kodak_kodim14,sparse,gaussian,0.03,9.959484640934925e-06,1.0076182230072759e-05,9.989431294077765e-06
kodak_kodim14,sparse,gaussian,0.07,5.4272454415229476e-05,5.439678855287327e-05,5.425073803480789e-05
kodak_kodim14,sparse,gaussian,0.12,0.00016087274073457792,0.00016179512547331946,0.0001604298479869636
kodak_kodim14,sparse,gmres,0.0,6.696176934396408e-18,6.696176934396408e-18,6.696176934396408e-18
kodak_kodim14,sparse,gmres,0.01,1.101492721942416e-06,1.1170548958090632e-06,1.0985858746338798e-06
kodak_kodim14,sparse,gmres,0.03,9.95948453028474e-06,1.0076182098468708e-05,9.989430994061855e-06
kodak_kodim14,sparse,gmres,0.07,5.4272454279957386e-05,5.439678838945556e-05,5.425073777381844e-05
kodak_kodim14,sparse,gmres,0.12,0.00016087274016475284,0.00016179512475568246,0.00016042984786415287
kodak_kodim14,sparse,lu,0.0,1.0028610627824175e-32,1.0028610627824175e-32,1.0028610627824175e-32
kodak_kodim14,sparse,lu,0.01,1.1014926555615633e-06,1.1170548757592877e-06,1.098585731036286e-06
kodak_kodim14,sparse,lu,0.03,9.959484640934918e-06,1.0076182230072754e-05,9.989431294077746e-06
kodak_kodim14,sparse,lu,0.07,5.427245441522946e-05,5.439678855287325e-05,5.4250738034807866e-05
kodak_kodim14,sparse,lu,0.12,0.00016087274073457792,0.00016179512547331946,0.00016042984798696363
kodak_kodim14,sparse,np_solve,0.0,2.5788422205853335e-32,2.5788422205853335e-32,2.5788422205853335e-32
kodak_kodim14,sparse,np_solve,0.01,1.101492655561564e-06,1.1170548757592883e-06,1.0985857310362833e-06
kodak_kodim14,sparse,np_solve,0.03,9.959484640934932e-06,1.0076182230072776e-05,9.989431294077765e-06
kodak_kodim14,sparse,np_solve,0.07,5.427245441522945e-05,5.439678855287325e-05,5.425073803480789e-05
kodak_kodim14,sparse,np_solve,0.12,0.00016087274073457792,0.00016179512547331946,0.00016042984798696365
kodak_kodim15,dense,gauss_seidel,0.0,2.108140983843743e-16,2.1081409838437428e-16,2.1081409838437428e-16
kodak_kodim15,dense,gauss_seidel,0.01,2.0030648836412214e-07,2.023264972885231e-07,2.0085223255513877e-07
kodak_kodim15,dense,gauss_seidel,0.03,1.7551798827140183e-06,1.7631233261202995e-06,1.7610637741410687e-06
kodak_kodim15,dense,gauss_seidel,0.07,9.736592511102371e-06,9.880155651713427e-06,9.694499980346003e-06
kodak_kodim15,dense,gauss_seidel,0.12,2.8470900592199747e-05,2.883597137852951e-05,2.8505225826864118e-05
kodak_kodim15,dense,gaussian,0.0,7.17275228743575e-32,7.172752287435751e-32,7.172752287435751e-32
kodak_kodim15,dense,gaussian,0.01,2.0030645430380449e-07,2.0232645164576688e-07,2.0085219293647845e-07
kodak_kodim15,dense,gaussian,0.03,1.755179773918985e-06,1.7631234258702356e-06,1.7610635809484166e-06
kodak_kodim15,dense,gaussian,0.07,9.736592054611332e-06,9.880154937342873e-06,9.69449889789823e-06
kodak_kodim15,dense,gaussian,0.12,2.8470901435302522e-05,2.883597338392935e-05,2.8505228336927835e-05
kodak_kodim15,dense,gmres,0.0,8.297087196114185e-18,8.297087196114185e-18,8.297087196114185e-18
kodak_kodim15,dense,gmres,0.01,2.0030646248500977e-07,2.023264433704557e-07,2.0085219644745611e-07
kodak_kodim15,dense,gmres,0.03,1.755179731989056e-06,1.7631233431083255e-06,1.761063486721735e-06
kodak_kodim15,dense,gmres,0.07,9.736592190469521e-06,9.880155043108118e-06,9.694499245354761e-06
kodak_kodim15,dense,gmres,0.12,2.8470901252258373e-05,2.883597336794645e-05,2.850522800674071e-05
kodak_kodim15,dense,lu,0.0,5.099961601628303e-32,5.099961601628303e-32,5.099961601628303e-32
kodak_kodim15,dense,lu,0.01,2.0030645430380552e-07,2.0232645164576715e-07,2.008521929364786e-07
kodak_kodim15,dense,lu,0.03,1.7551797739189885e-06,1.7631234258702423e-06,1.7610635809484215e-06
kodak_kodim15,dense,lu,0.07,9.736592054611339e-06,9.88015493734289e-06,9.694498897898229e-06
kodak_kodim15,dense,lu,0.12,2.847090143530253e-05,2.883597338392936e-05,2.850522833692785e-05
kodak_kodim15,dense,np_solve,0.0,7.321199572501277e-32,7.321199572501278e-32,7.321199572501278e-32
kodak_kodim15,dense,np_solve,0.01,2.0030645430380425e-07,2.02326451645767e-07,2.008521929364771e-07
kodak_kodim15,dense,np_solve,0.03,1.7551797739189826e-06,1.7631234258702366e-06,1.7610635809484198e-06
kodak_kodim15,dense,np_solve,0.07,9.736592054611335e-06,9.880154937342894e-06,9.694498897898227e-06
kodak_kodim15,dense,np_solve,0.12,2.8470901435302532e-05,2.8835973383929358e-05,2.8505228336927862e-05
kodak_kodim15,sparse,gauss_seidel,0.0,8.187366717541108e-17,8.187366717541108e-17,8.187366717541108e-17
kodak_kodim15,sparse,gauss_seidel,0.01,1.1130572718588002e-06,1.1194781224871688e-06,1.1136904347338552e-06
kodak_kodim15,sparse,gauss_seidel,0.03,1.0031793745555582e-05,1.0049451797876981e-05,1.0028712112661022e-05
kodak_kodim15,sparse,gauss_seidel,0.07,5.4176360404590216e-05,5.436194315512204e-05,5.413132224667872e-05
kodak_kodim15,sparse,gauss_seidel,0.12,0.0001574342107918466,0.00015912618749064272,0.00015891555185233882
kodak_kodim15,sparse,gaussian,0.0,3.331124259206636e-32,3.331124259206636e-32,3.331124259206636e-32
kodak_kodim15,sparse,gaussian,0.01,1.1130573001683564e-06,1.119478123503674e-06,1.113690417810658e-06
kodak_kodim15,sparse,gaussian,0.03,1.0031793833673334e-05,1.0049451686015762e-05,1.0028711442783188e-05
kodak_kodim15,sparse,gaussian,0.07,5.41763597207677e-05,5.436194273123725e-05,5.413132037995827e-05
kodak_kodim15,sparse,gaussian,0.12,0.00015743420914089928,0.00015912618476367343,0.00015891554889184097
kodak_kodim15,sparse,gmres,0.0,1.0097548131425284e-17,1.0097548131425285e-17,1.0097548131425285e-17
kodak_kodim15,sparse,gmres,0.01,1.113057304292026e-06,1.1194781260543207e-06,1.1136903607337626e-06
kodak_kodim15,sparse,gmres,0.03,1.0031793906256532e-05,1.0049451639201356e-05,1.0028711603404682e-05
kodak_kodim15,sparse,gmres,0.07,5.417635923820788e-05,5.4361942052344997e-05,5.41313198262254e-05
kodak_kodim15,sparse,gmres,0.12,0.00015743420805878564,0.00015912618332264018,0.00015891554881756104
kodak_kodim15,sparse,lu,0.0,1.6262541246031416e-32,1.6262541246031416e-32,1.6262541246031416e-32
kodak_kodim15,sparse,lu,0.01,1.1130573001683578e-06,1.1194781235036741e-06,1.1136904178106595e-06
kodak_kodim15,sparse,lu,0.03,1.003179383367333e-05,1.0049451686015774e-05,1.0028711442783174e-05
kodak_kodim15,sparse,lu,0.07,5.4176359720767704e-05,5.436194273123726e-05,5.413132037995828e-05
kodak_kodim15,sparse,lu,0.12,0.00015743420914089928,0.00015912618476367346,0.00015891554889184097
kodak_kodim15,sparse,np_solve,0.0,4.5293936712395283e-32,4.5293936712395283e-32,4.5293936712395283e-32
kodak_kodim15,sparse,np_solve,0.01,1.113057300168354e-06,1.1194781235036689e-06,1.1136904178106547e-06
kodak_kodim15,sparse,np_solve,0.03,1.0031793833673344e-05,1.0049451686015779e-05,1.0028711442783188e-05
kodak_kodim15,sparse,np_solve,0.07,5.417635972076768e-05,5.436194273123722e-05,5.413132037995828e-05
kodak_kodim15,sparse,np_solve,0.12,0.0001574342091408993,0.00015912618476367348,0.00015891554889184097
